index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
976,9300,84900.0,105798.0,DebtCon,ProfExe,2.0,0.0,0.0,41.807204596,1.0,3.0,26.956697896,1
3265,17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0,272.59048247,1.0,16.0,39.383064504,0
3809,20000,47696.03,112700.0,DebtCon,Other,16.0,0.0,3.0,123.76666667,0.0,23.0,,1
1938,12700,79898.0,101989.0,DebtCon,ProfExe,9.0,2.0,0.0,214.99645978,1.0,29.0,29.306071113,0
2517,15000,,54869.0,DebtCon,Office,8.0,,,,,,,1
129,4700,88026.0,115506.0,HomeImp,ProfExe,6.0,0.0,0.0,182.24833156,0.0,27.0,29.20902258,0
114,4500,66127.0,79087.0,HomeImp,Other,4.0,1.0,0.0,81.349065098,0.0,15.0,40.70530876,0
2920,16100,107758.0,124610.0,DebtCon,ProfExe,0.0,0.0,0.0,129.17889813,0.0,29.0,34.2115674,0
1901,12600,68800.0,86000.0,DebtCon,Mgr,3.0,2.0,1.0,202.86666667,8.0,26.0,,1
3292,17500,91000.0,116000.0,DebtCon,ProfExe,0.5,0.0,0.0,188.73333333,3.0,26.0,,1
3167,17000,48000.0,69000.0,DebtCon,Office,25.0,0.0,0.0,351.03333333,3.0,24.0,,1
4350,22600,31933.0,47669.0,HomeImp,Self,4.0,0.0,,133.44747901,,11.0,24.201086188,0
1003,9400,122412.0,178547.0,DebtCon,Other,7.0,0.0,0.0,226.08880709,0.0,19.0,35.463386978,0
1384,10700,54091.0,67661.0,HomeImp,Other,27.0,0.0,2.0,188.53398908,0.0,24.0,38.589372345,0
2398,14400,80123.0,102223.0,DebtCon,ProfExe,9.0,2.0,0.0,176.418283,0.0,30.0,27.644954624,0
3268,17400,166345.0,202989.0,DebtCon,ProfExe,10.0,0.0,0.0,276.06634632,0.0,37.0,24.356593557,0
1966,12800,51800.0,68000.0,HomeImp,ProfExe,6.0,,,,,,,1
4013,21000,133430.0,189263.0,DebtCon,ProfExe,22.0,0.0,0.0,229.98699803,1.0,23.0,40.564121581,0
3172,17000,51018.0,108148.0,HomeImp,Office,0.0,,2.0,114.9462923,0.0,23.0,40.241259872,0
5604,37600,141000.0,200300.0,HomeImp,ProfExe,5.0,0.0,0.0,145.63333333,0.0,31.0,,0
1974,12800,91040.0,114331.0,DebtCon,Other,12.0,0.0,0.0,175.87735007,0.0,26.0,34.747185039,0
3306,17600,44571.0,66088.0,HomeImp,Office,2.0,0.0,0.0,126.09038158,0.0,17.0,30.871901786,0
821,8600,,25000.0,HomeImp,Other,0.0,6.0,0.0,64.866666667,2.0,27.0,,1
5468,32900,,55657.0,,,1.0,1.0,3.0,210.01226479,10.0,15.0,1.909225163,1
4645,24400,119111.0,154860.0,DebtCon,Mgr,3.0,0.0,0.0,296.93039006,0.0,25.0,38.493132607,0
4832,25300,122933.0,157009.0,DebtCon,Mgr,3.0,0.0,0.0,280.57384454,0.0,24.0,38.740801417,0
1570,11400,84380.0,202186.0,HomeImp,Self,13.0,0.0,0.0,34.914371682,,7.0,18.84034872,0
2771,15600,75701.0,106389.0,DebtCon,ProfExe,0.0,0.0,0.0,278.68039442,2.0,21.0,40.108259064,0
5551,35300,83439.0,134691.0,DebtCon,Mgr,30.0,0.0,0.0,355.80603077,0.0,20.0,41.883071254,0
3282,17500,153839.0,194027.0,DebtCon,Other,7.0,0.0,0.0,,1.0,15.0,29.113651196,0
742,8300,41481.0,50448.0,HomeImp,Mgr,20.0,0.0,1.0,230.84886345,1.0,18.0,35.88829101,0
2277,13900,155486.0,178789.0,DebtCon,ProfExe,7.0,,1.0,192.48231602,4.0,26.0,41.176711827,0
2982,16400,74904.0,92308.0,DebtCon,Other,6.0,0.0,0.0,202.49044482,3.0,19.0,42.420345308,0
366,6300,,39050.0,HomeImp,Other,,,,294.47804756,,12.0,31.447750409,0
1989,12900,105638.0,112608.0,DebtCon,Other,17.0,0.0,2.0,208.30688217,2.0,16.0,39.677905811,0
5399,31300,119911.0,171916.0,DebtCon,ProfExe,16.0,0.0,0.0,140.44947135,0.0,16.0,27.689910704,0
513,7100,120176.0,180104.0,DebtCon,Other,8.0,0.0,0.0,221.60732419,0.0,18.0,32.674358967,0
3955,20700,,64980.0,HomeImp,Office,6.0,0.0,0.0,112.63586026,1.0,5.0,17.693144182,0
5394,31200,14906.0,64767.0,DebtCon,Other,0.0,0.0,0.0,80.355570586,0.0,5.0,35.039075366,0
5891,59200,119000.0,198000.0,DebtCon,ProfExe,9.0,0.0,0.0,309.13333333,2.0,27.0,,0
2134,13400,53699.0,68084.0,DebtCon,Other,3.0,0.0,0.0,169.85244928,0.0,14.0,25.10971349,0
4375,22800,96495.0,122362.0,HomeImp,Mgr,8.0,0.0,0.0,120.9792917,2.0,24.0,29.809835155,0
408,6500,55000.0,88300.0,HomeImp,Office,29.0,0.0,0.0,234.4,1.0,17.0,,0
260,5600,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848,0
4277,22300,34326.0,103199.0,HomeImp,Other,6.0,0.0,0.0,141.67702987,0.0,14.0,30.471798518,0
5175,27800,181405.0,229116.0,DebtCon,ProfExe,0.0,0.0,0.0,297.99814427,0.0,32.0,43.520428182,0
479,7000,142251.0,157250.0,HomeImp,Other,5.0,0.0,0.0,87.833333333,4.0,21.0,,1
5488,33300,19675.0,47894.0,DebtCon,Mgr,6.0,0.0,0.0,42.435279654,0.0,7.0,36.668617075,0
2427,14600,124000.0,168000.0,DebtCon,ProfExe,4.0,0.0,0.0,146.86666667,2.0,29.0,,1
5626,38400,31458.0,71821.0,DebtCon,ProfExe,4.0,0.0,0.0,191.97555843,2.0,17.0,24.985362469,0
2413,14500,149000.0,,DebtCon,ProfExe,25.0,0.0,2.0,384.5,0.0,71.0,,1
253,5500,40584.0,46645.0,HomeImp,Other,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965,1
3934,20600,16779.0,56481.0,DebtCon,Other,24.0,0.0,1.0,228.05700238,0.0,24.0,27.176647716,0
3808,20000,122000.0,166100.0,DebtCon,ProfExe,2.6,0.0,2.0,206.96666667,1.0,18.0,,1
2085,13100,58039.0,68558.0,HomeImp,Other,29.0,1.0,2.0,184.88001057,1.0,23.0,37.347348766,0
5919,68000,191000.0,288000.0,DebtCon,Self,11.0,0.0,0.0,218.1,3.0,25.0,,0
460,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0,138.23477796,0.0,22.0,38.372460882,1
4960,26200,100931.0,132627.0,DebtCon,Office,11.0,0.0,1.0,169.03209387,0.0,28.0,41.089569186,0
4920,25900,59575.0,85837.0,DebtCon,Other,22.0,0.0,1.0,189.75535052,0.0,19.0,24.874615108,0
1997,12900,66126.0,84472.0,DebtCon,Other,2.0,,,187.17919874,,34.0,29.995038406,0
4425,23000,72681.0,105405.0,DebtCon,Mgr,0.0,,,230.07506449,4.0,23.0,43.519093321,0
5010,26500,,61089.0,DebtCon,Other,27.0,0.0,0.0,144.19203429,0.0,9.0,22.813867857,0
5120,27500,54511.0,84470.0,DebtCon,Other,9.0,0.0,1.0,140.24779602,3.0,29.0,40.278298303,0
1139,10000,22000.0,41250.0,HomeImp,Mgr,5.0,0.0,0.0,97.966666667,0.0,21.0,,1
3741,19800,69174.0,95154.0,HomeImp,ProfExe,6.0,0.0,0.0,59.459256192,0.0,16.0,31.254821634,0
1825,12300,50230.0,70000.0,DebtCon,Sales,1.0,0.0,,184.36666667,2.0,20.0,,1
5870,52900,48825.0,59418.0,DebtCon,Office,13.0,0.0,0.0,102.33868297,1.0,25.0,38.751994986,0
3850,20100,84965.0,110676.0,DebtCon,Mgr,18.0,0.0,0.0,244.02972997,5.0,30.0,38.627830219,0
2955,16200,23466.0,206368.0,DebtCon,Mgr,9.0,7.0,3.0,141.02742652,10.0,41.0,32.36849777,1
1266,10200,,64377.0,HomeImp,Other,,0.0,0.0,347.24501311,0.0,6.0,37.774681559,0
3645,19100,22094.0,61820.0,HomeImp,ProfExe,5.0,0.0,0.0,201.13547773,0.0,13.0,28.888876198,0
4735,25000,77590.0,108290.0,DebtCon,Office,10.0,0.0,1.0,396.73333333,0.0,45.0,,0
2969,16300,96431.0,161284.0,,Other,,0.0,,256.3719323,,23.0,39.07781351,0
3861,20200,153084.0,196968.0,DebtCon,Other,6.0,0.0,0.0,,1.0,16.0,32.011799943,0
5185,27900,113843.0,156282.0,DebtCon,ProfExe,7.0,0.0,0.0,109.95962619,2.0,27.0,33.942464847,0
396,6500,,37448.0,HomeImp,Other,,,,333.23089989,,11.0,29.011980578,0
4496,23500,133197.0,168990.0,DebtCon,Other,8.0,1.0,0.0,214.28459938,0.0,19.0,36.642629039,0
5568,36200,38010.0,59111.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,31.332141485,0
2721,15400,25822.0,43334.0,,Office,1.0,0.0,0.0,211.01664194,0.0,15.0,40.529405126,0
5537,34800,139519.0,195663.0,DebtCon,ProfExe,22.0,0.0,0.0,182.66477215,0.0,22.0,36.955917364,0
939,9100,48797.0,67761.0,DebtCon,Mgr,7.0,,3.0,116.97915477,3.0,11.0,37.79737881,0
5237,28400,207687.0,242544.0,HomeImp,Other,8.0,0.0,0.0,134.00768046,0.0,41.0,41.298386628,0
5830,50200,46670.0,102264.0,HomeImp,Self,9.0,0.0,0.0,211.23586038,3.0,35.0,38.680519709,0
2736,15500,57993.0,82248.0,DebtCon,Other,10.0,0.0,0.0,173.07296854,0.0,16.0,32.142468978,1
5076,27100,63844.0,101000.0,DebtCon,Other,8.0,1.0,1.0,128.8,0.0,22.0,,1
3160,17000,74910.0,112375.0,DebtCon,Office,41.0,0.0,0.0,95.2,3.0,28.0,,1
649,8000,61565.0,87624.0,DebtCon,ProfExe,14.0,0.0,0.0,203.9971364,0.0,17.0,23.562565007,0
112,4400,,60250.0,,,,,,,,,,0
5103,27300,37636.0,73328.0,DebtCon,Mgr,12.0,0.0,0.0,80.792693759,6.0,16.0,34.268228014,0
5097,27300,44026.0,71597.0,DebtCon,Other,22.0,,1.0,287.22679628,0.0,30.0,38.486948668,0
1335,10600,37742.0,64334.0,DebtCon,Mgr,,,,,,,37.541257884,0
720,8200,51730.0,59025.0,DebtCon,Other,16.0,0.0,3.0,220.81329019,0.0,37.0,24.380092654,0
1077,9800,15021.0,31900.0,DebtCon,Other,6.0,0.0,0.0,276.73420174,0.0,11.0,22.291249185,0
4562,23800,44372.0,67279.0,DebtCon,Other,6.0,0.0,0.0,75.813971337,2.0,19.0,36.529569478,0
1436,10900,116030.0,125179.0,DebtCon,Self,6.0,0.0,0.0,177.08584488,0.0,19.0,33.849092539,0
5585,36500,87683.0,131532.0,DebtCon,Mgr,32.0,0.0,0.0,351.02575198,0.0,20.0,40.178651378,0
5702,41600,365528.0,469694.0,HomeImp,ProfExe,3.0,0.0,0.0,304.98288407,3.0,15.0,43.363624328,0
2102,13200,59422.0,88308.0,HomeImp,Other,,0.0,0.0,294.78208459,0.0,19.0,29.952554463,0
420,6600,40926.0,50486.0,HomeImp,Office,10.0,,,179.80086812,,19.0,27.532376107,0
238,5400,78300.0,88000.0,HomeImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,,1
4925,26000,43314.0,71303.0,DebtCon,Other,8.0,0.0,7.0,246.31867494,3.0,23.0,43.215233511,1
4262,22200,57458.0,102195.0,HomeImp,ProfExe,18.0,0.0,0.0,628.15806161,1.0,24.0,20.496216103,0
713,8200,62603.0,86782.0,DebtCon,ProfExe,15.0,0.0,0.0,219.56581251,0.0,18.0,24.63662135,0
1437,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974,0
1110,9900,52800.0,66000.0,HomeImp,Other,29.0,1.0,3.0,188.93333333,1.0,24.0,,0
1192,10000,52410.0,54500.0,,Mgr,1.0,9.0,4.0,132.9,4.0,29.0,,1
4087,21400,96016.0,135783.0,DebtCon,Mgr,14.0,0.0,0.0,169.01613785,2.0,25.0,35.612024807,0
482,7000,18000.0,46520.0,HomeImp,Office,17.0,0.0,1.0,183.1,0.0,23.0,,1
1958,12800,73624.0,103213.0,DebtCon,Other,10.0,0.0,0.0,201.65084421,0.0,20.0,19.557272829,0
2915,16100,94089.0,159427.0,HomeImp,ProfExe,6.0,0.0,0.0,101.96046007,0.0,16.0,35.994979529,0
3537,18600,49385.0,70220.0,DebtCon,ProfExe,6.0,0.0,0.0,229.474919,2.0,32.0,30.731396529,0
3747,19900,96435.0,130019.0,DebtCon,Office,27.0,0.0,0.0,274.2825562,3.0,16.0,32.469202654,0
3373,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.08978536,0.0,31.0,42.373232999,1
1410,10800,194485.0,228670.0,HomeImp,ProfExe,1.0,0.0,0.0,75.458150356,,4.0,28.370130884,1
3925,20500,39147.0,58049.0,DebtCon,Other,,0.0,0.0,202.90305427,0.0,12.0,38.646018727,0
2850,15900,94108.0,113888.0,HomeImp,Office,2.0,0.0,0.0,140.51005382,0.0,21.0,36.318788182,0
3723,19700,62351.0,84624.0,DebtCon,Mgr,0.0,1.0,0.0,88.126516775,1.0,22.0,54.241334737,1
2653,15200,47453.0,73068.0,DebtCon,ProfExe,20.0,0.0,0.0,196.69969558,0.0,16.0,22.383856558,0
4007,21000,101678.0,144063.0,HomeImp,ProfExe,9.0,0.0,0.0,167.71839354,0.0,22.0,32.204926222,0
1571,11400,112930.0,144830.0,DebtCon,ProfExe,2.0,0.0,0.0,271.23803732,1.0,46.0,33.251079314,0
4309,22400,106561.0,157214.0,DebtCon,Mgr,15.0,0.0,0.0,186.62809656,0.0,25.0,33.430637604,0
4422,23000,68275.0,89967.0,DebtCon,ProfExe,8.0,1.0,0.0,140.71441489,4.0,25.0,33.694943696,0
2011,12900,70167.0,90812.0,HomeImp,Office,25.0,0.0,0.0,177.0806266,2.0,13.0,40.225695665,0
5865,52300,,84584.0,HomeImp,Other,,1.0,0.0,350.92099628,0.0,7.0,24.355304246,0
5555,35600,20552.0,46697.0,DebtCon,Mgr,7.0,0.0,0.0,45.14448683,0.0,6.0,36.062827417,0
270,5700,76948.0,85753.0,HomeImp,Other,7.0,0.0,0.0,128.47645151,0.0,25.0,37.85968784,0
1220,10100,47426.0,68820.0,DebtCon,Other,16.0,0.0,4.0,220.7609123,0.0,36.0,24.01951269,0
2048,13000,43744.0,60000.0,DebtCon,Self,22.0,0.0,1.0,21.266666667,1.0,15.0,,1
5946,82200,16097.0,111287.0,HomeImp,,26.0,0.0,0.0,142.1199793,0.0,14.0,31.743472096,0
4951,26100,73525.0,,DebtCon,Office,3.0,1.0,,106.65229841,0.0,6.0,22.508172514,1
3431,18100,27186.0,77694.0,HomeImp,Other,,0.0,0.0,249.4133616,0.0,50.0,43.727930478,0
94,4000,64240.0,63990.0,HomeImp,Sales,5.0,2.0,0.0,160.3,1.0,23.0,,0
3475,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,77.521818836,0.0,15.0,32.004056088,0
4166,21700,45697.0,68144.0,DebtCon,Office,5.0,0.0,0.0,166.87103568,1.0,27.0,36.408315428,0
3316,17600,39063.0,54561.0,DebtCon,Other,17.0,0.0,0.0,107.94381754,1.0,17.0,38.919210327,0
856,8700,93759.0,119459.0,HomeImp,Office,24.0,0.0,0.0,138.09123004,1.0,12.0,38.729710894,0
3832,20100,74013.0,106578.0,HomeImp,Mgr,13.0,1.0,0.0,164.44581132,0.0,27.0,33.916244151,0
816,8600,,54905.0,HomeImp,Other,8.0,0.0,0.0,308.65011743,2.0,13.0,32.553976104,0
3121,16900,88143.0,115365.0,DebtCon,Other,19.0,0.0,0.0,282.06851776,0.0,16.0,24.962851371,0
4083,21300,66573.0,100519.0,DebtCon,Office,7.0,,0.0,98.89218205,1.0,18.0,34.964141026,0
4774,25000,132000.0,165000.0,DebtCon,ProfExe,10.0,0.0,0.0,196.83333333,1.0,29.0,,1
4185,21800,48162.0,70361.0,DebtCon,Office,2.0,0.0,0.0,227.98627911,0.0,12.0,36.061816398,0
875,8800,33395.0,51057.0,DebtCon,Office,2.0,0.0,0.0,80.822479691,1.0,20.0,16.883031014,1
3918,20500,53438.0,118731.0,DebtCon,ProfExe,14.0,0.0,0.0,258.52106943,0.0,20.0,26.146927186,0
4451,23100,64601.0,100170.0,DebtCon,Office,2.0,0.0,0.0,156.67537504,0.0,21.0,34.000236065,0
2192,13600,,71904.0,,,0.0,0.0,0.0,,0.0,0.0,3.2650833872,0
312,6000,32446.0,54904.0,HomeImp,Other,2.0,0.0,0.0,51.733333333,1.0,9.0,,1
3291,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0,115.80866085,1.0,13.0,25.401570002,0
449,6800,56155.0,57912.0,HomeImp,Office,21.0,0.0,0.0,206.30632134,0.0,20.0,21.798513082,0
4772,25000,191600.0,231000.0,DebtCon,Other,,,3.0,106.8,1.0,27.0,,1
1083,9800,81199.0,206201.0,HomeImp,Self,12.0,0.0,0.0,2.8207855775,,7.0,21.28386768,0
2605,15000,61438.0,127300.0,DebtCon,Self,4.0,1.0,3.0,134.26666667,1.0,17.0,,1
3038,16500,74263.0,98922.0,DebtCon,Office,0.0,0.0,0.0,139.83124654,3.0,20.0,31.814429354,0
2681,15300,22057.0,44461.0,,Office,1.0,0.0,0.0,210.27547612,0.0,16.0,40.432252239,0
3342,17800,39686.0,67246.0,DebtCon,,5.0,0.0,0.0,114.18355498,1.0,10.0,27.575809699,0
5212,28200,118728.0,160486.0,DebtCon,ProfExe,7.0,0.0,0.0,112.52081792,2.0,26.0,34.537342291,0
2235,13700,96597.0,120380.0,DebtCon,ProfExe,13.0,0.0,0.0,181.40485044,1.0,17.0,34.315437212,0
5162,27700,85285.0,116468.0,DebtCon,Other,9.0,0.0,0.0,312.80792835,0.0,36.0,35.96802437,1
3614,19000,172108.0,195892.0,DebtCon,ProfExe,10.0,0.0,0.0,276.76334062,0.0,38.0,24.475689897,0
1302,10400,78320.0,100017.0,DebtCon,Other,10.0,0.0,0.0,167.42253971,4.0,21.0,41.974878281,0
1598,11600,64143.0,78851.0,DebtCon,Office,6.0,0.0,3.0,201.36992202,3.0,29.0,35.795804943,0
991,9400,,50575.0,HomeImp,Other,,,,99.06951832,,8.0,35.9078154,0
1057,9700,98232.0,117321.0,DebtCon,Other,19.0,0.0,2.0,194.42471787,2.0,15.0,36.95089224,0
1913,12600,48983.0,65000.0,DebtCon,Other,5.0,1.0,0.0,58.7,7.0,23.0,,1
2868,15900,88000.0,109500.0,DebtCon,ProfExe,7.0,0.0,0.0,138.0,2.0,21.0,,0
5627,38600,136879.0,191860.0,DebtCon,Mgr,,1.0,0.0,185.31494511,0.0,25.0,35.059163233,0
5282,28900,63748.0,36392.0,DebtCon,Sales,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055,1
1360,10600,80397.0,203341.0,HomeImp,Self,14.0,0.0,0.0,11.963733283,,7.0,18.732089739,0
4725,25000,149000.0,202500.0,HomeImp,Other,11.0,0.0,0.0,256.66666667,2.0,34.0,,0
1943,12700,9038.0,65969.0,HomeImp,Other,7.0,1.0,1.0,346.58010279,0.0,22.0,13.347212679,0
2487,14800,73887.0,109451.0,DebtCon,Other,6.0,0.0,0.0,81.314818639,2.0,13.0,33.981408348,0
4188,21800,96709.0,123613.0,DebtCon,Self,3.0,0.0,0.0,218.73033314,2.0,27.0,35.874494554,0
555,7400,71576.0,89068.0,DebtCon,Sales,0.0,0.0,0.0,94.782230694,0.0,17.0,42.803421995,1
1249,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.28188255,2.0,29.0,38.62337208,0
3717,19600,53662.0,80055.0,DebtCon,Other,6.0,,,99.085542373,0.0,8.0,37.518297806,0
4374,22800,76502.0,101288.0,DebtCon,Other,20.0,0.0,0.0,188.07772245,0.0,12.0,40.351902286,0
5559,35800,93309.0,137370.0,DebtCon,Other,12.0,0.0,0.0,70.024704689,0.0,36.0,41.861646853,0
5028,26700,81968.0,114647.0,DebtCon,ProfExe,10.0,0.0,1.0,126.70731968,0.0,19.0,27.056726972,0
914,9000,41153.0,51841.0,DebtCon,Office,10.0,0.0,0.0,210.28268954,0.0,23.0,32.424293056,0
4904,25800,,68913.0,DebtCon,Other,26.0,0.0,0.0,123.64448805,0.0,9.0,22.925136063,0
3401,18000,57988.0,86970.0,DebtCon,Other,16.0,0.0,0.0,165.33333333,2.0,14.0,,1
480,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,,1
5730,42800,7382.0,71331.0,HomeImp,Office,,0.0,0.0,321.78085746,0.0,19.0,16.545062841,0
992,9400,57105.0,67061.0,HomeImp,Other,6.0,0.0,0.0,129.50848379,0.0,34.0,35.734592764,0
2474,14800,63800.0,96500.0,HomeImp,Mgr,9.0,0.0,4.0,185.43333333,2.0,14.0,,1
1486,11100,47689.0,52910.0,HomeImp,Mgr,21.0,1.0,1.0,224.48075013,1.0,18.0,34.947076581,0
4116,21500,125451.0,200594.0,HomeImp,ProfExe,13.0,0.0,0.0,205.27836456,0.0,22.0,36.89339399,0
5582,36500,84978.0,125000.0,DebtCon,Self,10.0,0.0,1.0,213.06666667,0.0,64.0,,1
4464,23300,103162.0,135013.0,DebtCon,Mgr,9.0,1.0,0.0,188.93983988,5.0,18.0,40.670817077,0
2256,13800,,43082.0,HomeImp,Other,0.0,0.0,0.0,316.03624437,0.0,9.0,26.166013822,0
1340,10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652,0
4189,21800,133812.0,166893.0,DebtCon,ProfExe,6.0,0.0,0.0,169.76714449,0.0,37.0,20.059527176,0
5441,32200,188427.0,293790.0,DebtCon,Other,27.0,0.0,0.0,157.72629076,0.0,23.0,37.065758884,0
4343,22600,,144841.0,,,,,,,,,16.382390686,0
5767,45000,47321.0,115000.0,DebtCon,Other,,0.0,1.0,130.3,0.0,22.0,,1
2604,15000,82000.0,130000.0,DebtCon,Mgr,18.0,0.0,5.0,122.73333333,10.0,19.0,,1
3236,17300,20798.0,37980.0,,Office,2.0,0.0,0.0,219.30936478,0.0,16.0,37.763211014,0
978,9300,24000.0,37125.0,DebtCon,Office,3.5,1.0,1.0,148.03333333,2.0,19.0,,1
433,6700,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0,193.75474567,0.0,19.0,19.549571698,0
1721,12000,73000.0,94900.0,DebtCon,ProfExe,9.0,3.0,0.0,189.7,1.0,30.0,,0
3548,18700,58498.0,90135.0,DebtCon,Office,30.0,0.0,0.0,199.10927232,0.0,21.0,33.182239494,0
4394,22900,64803.0,92258.0,DebtCon,Other,3.0,1.0,0.0,84.925881368,2.0,29.0,33.68409323,0
1016,9400,103973.0,119817.0,DebtCon,Other,18.0,0.0,2.0,182.6166394,2.0,16.0,37.337977192,0
3257,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,73.467517761,1.0,19.0,29.531664151,0
197,5100,30755.0,46735.0,HomeImp,Other,10.0,0.0,0.0,69.0,0.0,17.0,,1
5110,27400,99900.0,143437.0,DebtCon,Mgr,21.0,0.0,0.0,211.10827714,0.0,12.0,39.110297625,0
3805,20000,78500.0,109725.0,DebtCon,ProfExe,9.8,,1.0,117.66666667,2.0,30.0,,1
5446,32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,,1
1087,9800,69919.0,100267.0,DebtCon,Other,16.0,,,130.8860074,3.0,15.0,26.835043413,0
2105,13300,96201.0,124892.0,HomeImp,Mgr,3.0,0.0,3.0,178.03446327,0.0,26.0,40.102751827,0
760,8400,39677.0,54707.0,DebtCon,Office,10.0,0.0,0.0,203.24296532,1.0,23.0,31.217709755,0
4454,23200,62811.0,99320.0,DebtCon,Office,3.0,0.0,0.0,166.86109892,1.0,21.0,36.071271567,0
5868,52700,,80747.0,HomeImp,Self,10.0,0.0,0.0,174.12561564,0.0,21.0,25.264447543,0
702,8100,13179.0,32981.0,,,,,,,,,31.742249284,0
5336,30100,92249.0,,HomeImp,Office,2.0,1.0,0.0,180.68015364,0.0,21.0,31.089120287,1
3177,17000,25638.0,128433.0,DebtCon,Other,10.0,0.0,0.0,367.6645206,0.0,9.0,39.106896383,0
1118,9900,108155.0,219936.0,HomeImp,ProfExe,2.0,0.0,0.0,126.93937738,1.0,15.0,27.992051659,0
4641,24400,237543.0,261393.0,HomeImp,Self,3.0,1.0,0.0,254.51744803,2.0,50.0,37.90658567,0
4910,25900,201877.0,239546.0,HomeImp,Other,6.0,0.0,0.0,134.85324273,0.0,42.0,40.398114335,0
2263,13800,67762.0,80748.0,DebtCon,Sales,8.0,0.0,0.0,135.94862249,0.0,35.0,27.194107012,0
53,3200,48603.0,61000.0,HomeImp,ProfExe,28.0,0.0,4.0,122.03333333,1.0,25.0,,1
3213,17200,74402.0,,DebtCon,ProfExe,13.0,0.0,1.0,115.35303064,4.0,34.0,41.359036334,1
2147,13400,30507.0,47990.0,DebtCon,Other,7.0,,0.0,149.93529399,6.0,29.0,38.929265887,0
4081,21300,55140.0,81692.0,DebtCon,Other,12.0,0.0,0.0,109.90068569,1.0,10.0,4.384983222,0
543,7400,32832.0,50798.0,DebtCon,Other,10.0,0.0,0.0,221.3384208,1.0,31.0,36.009421486,0
1878,12500,41000.0,64680.0,DebtCon,Other,2.0,0.0,0.0,70.9,3.0,30.0,,1
5047,26900,74982.0,126972.0,DebtCon,Office,0.0,0.0,0.0,315.81891124,0.0,23.0,38.325989849,0
4586,24000,43948.0,86111.0,HomeImp,Other,24.0,0.0,0.0,258.30359386,0.0,7.0,26.61774876,0
1765,12100,186062.0,227171.0,HomeImp,ProfExe,0.0,0.0,0.0,67.780848026,,4.0,26.990532996,1
48,3000,58000.0,71500.0,HomeImp,Mgr,10.0,,2.0,211.93333333,0.0,25.0,,0
2757,15500,46125.0,63276.0,DebtCon,Mgr,27.0,0.0,0.0,298.47641102,0.0,16.0,39.30720132,0
4617,24200,37500.0,,,ProfExe,4.0,0.0,0.0,123.8,0.0,14.0,,1
2556,15000,48882.0,156000.0,DebtCon,ProfExe,20.0,0.0,0.0,239.5,0.0,28.0,,0
3317,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.17400375,2.0,15.0,43.769684913,0
3484,18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,237.2759487,0.0,23.0,38.41536702,0
306,6000,47625.0,85925.0,HomeImp,Office,0.1,2.0,1.0,154.13333333,4.0,26.0,,1
1877,12500,,52026.0,HomeImp,Mgr,6.0,,,173.7172393,,8.0,21.621195099,0
5136,27600,131887.0,174323.0,DebtCon,Mgr,0.0,0.0,0.0,243.05371295,2.0,24.0,35.271867032,0
5477,33000,227543.0,289091.0,DebtCon,ProfExe,3.0,0.0,0.0,203.94158615,0.0,29.0,17.425633477,0
5090,27200,101680.0,134864.0,DebtCon,Office,10.0,0.0,1.0,150.59619803,0.0,29.0,40.880494666,0
5165,27700,120070.0,153652.0,DebtCon,Office,4.0,,,300.16806121,2.0,35.0,43.920191228,0
3547,18700,37883.0,64763.0,HomeImp,Other,25.0,0.0,0.0,236.99683653,0.0,13.0,23.621203075,0
2477,14800,38000.0,59000.0,DebtCon,,6.0,1.0,0.0,107.53333333,2.0,10.0,,0
347,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,0
17,2200,23030.0,,,,19.0,,,,,,3.7113122995,1
1060,9700,84933.0,122520.0,DebtCon,Office,10.0,0.0,0.0,141.43307599,1.0,23.0,36.795013963,0
